album,artist,bnm,bnr,date,reviewer,score,url
God Bless the Blake Babies,Blake Babies,0,0,March 6 2001,Dan Kilian,6.9,https://pitchfork.com/reviews/albums/789-god-bless-the-blake-babies/
Sunny Border Blue,Kristin Hersh,0,0,March 6 2001,John Dark,8.0,https://pitchfork.com/reviews/albums/3839-sunny-border-blue/
Dog in the Sand,Frank Black & the Catholics,0,0,March 1 2001,D. Erik Kempke,7.8,https://pitchfork.com/reviews/albums/781-dog-in-the-sand/
Complete B-Sides,Pixies,0,0,February 28 2001,Ryan Kearney,9.6,https://pitchfork.com/reviews/albums/6316-complete-b-sides/
Azure Ray,Azure Ray,0,0,February 28 2001,Camilo Arturo Leslie,7.0,https://pitchfork.com/reviews/albums/400-azure-ray/
Ride the Skies,Lightning Bolt,0,0,February 28 2001,Matt LeMay,8.1,https://pitchfork.com/reviews/albums/4787-ride-the-skies/
Turn 21,The Donnas,0,0,February 28 2001,John Dark,4.9,https://pitchfork.com/reviews/albums/2419-turn-21/
The Early Four Track Recordings,Of Montreal,0,0,February 28 2001,Matt LeMay,7.3,https://pitchfork.com/reviews/albums/5951-the-early-four-track-recordings/
Live in Chicago,The Apples in Stereo,0,0,February 28 2001,Spencer Owen,7.6,https://pitchfork.com/reviews/albums/253-live-in-chicago/
Call and Response,Call and Response,0,0,February 27 2001,Richard M. Juzwiak,5.7,https://pitchfork.com/reviews/albums/1249-call-and-response/
The Anomoanon,The Anomoanon,0,0,February 20 2001,Matt LeMay,7.7,https://pitchfork.com/reviews/albums/202-the-anomoanon/
Nightsongs,Stars,0,0,February 27 2001,Sam Eccleston,7.8,https://pitchfork.com/reviews/albums/7470-nightsongs/
Standards,Tortoise,0,0,February 20 2001,Matt LeMay,9.2,https://pitchfork.com/reviews/albums/8114-standards/
Folktronic,Momus,0,0,February 27 2001,Matt LeMay,6.4,https://pitchfork.com/reviews/albums/5387-folktronic/
The Red Thread,Arab Strap,0,0,February 27 2001,Camilo Arturo Leslie,6.9,https://pitchfork.com/reviews/albums/270-the-red-thread/
The Night is Advancing,Appendix Out,0,0,February 20 2001,Matt LeMay,8.3,https://pitchfork.com/reviews/albums/245-the-night-is-advancing/
Cydonia,The Orb,0,0,February 27 2001,Paul Cooper,6.1,https://pitchfork.com/reviews/albums/6026-cydonia/
fixed::context,Labradford,0,0,February 20 2001,Mark Richard-San,8.0,https://pitchfork.com/reviews/albums/4617-fixedcontext/
EP [2001],Red Stars Theory,0,0,February 20 2001,Spencer Owen,4.6,https://pitchfork.com/reviews/albums/6726-ep-2001/
Newness Ends,Matt & Bubba Kadane,0,0,February 20 2001,Sam Eccleston,7.9,https://pitchfork.com/reviews/albums/5782-newness-ends/
Interlude,Saint Etienne,0,0,February 20 2001,Richard M. Juzwiak,7.8,https://pitchfork.com/reviews/albums/6972-interlude/
Mission Accomplished EP,Tricky,0,0,February 6 2001,Spencer Owen,2.0,https://pitchfork.com/reviews/albums/8154-mission-accomplished-ep/
Complete Recordings,LiLiPUT,0,0,February 20 2001,Sam Eccleston,9.0,https://pitchfork.com/reviews/albums/4791-complete-recordings/
Lost Souls,Doves,0,0,January 31 2001,Sam Eccleston,6.8,https://pitchfork.com/reviews/albums/2429-lost-souls/
Easy Come Easy Go 1994-2000,Starflyer 59,0,0,January 23 2001,Camilo Arturo Leslie,7.8,https://pitchfork.com/reviews/albums/7462-easy-come-easy-go-1994-2000/
Live,Luna,0,0,February 6 2001,Michael Sandlin,5.8,https://pitchfork.com/reviews/albums/4916-live/
Loop-finding-jazz-records,Jan Jelinek,0,0,February 6 2001,Mark Richard-San,9.3,https://pitchfork.com/reviews/albums/4234-loop-finding-jazz-records/
Stephen Malkmus,Stephen Malkmus,0,0,January 31 2001,Nick Mirov,7.7,https://pitchfork.com/reviews/albums/5057-stephen-malkmus/
The Sleepy Strange,Japancakes,0,0,February 13 2001,Matt LeMay,4.9,https://pitchfork.com/reviews/albums/4205-the-sleepy-strange/
Neil Michael Hagerty,Neil Michael Hagerty,0,0,February 20 2001,Mark Richard-San,6.4,https://pitchfork.com/reviews/albums/3702-neil-michael-hagerty/
Girls Can Tell,Spoon,0,0,February 20 2001,Nick Mirov,8.0,https://pitchfork.com/reviews/albums/7429-girls-can-tell/
The Blue Trees EP,Gorky's Zygotic Mynci,0,0,February 20 2001,Richard M. Juzwiak,7.7,https://pitchfork.com/reviews/albums/3529-the-blue-trees-ep/
From the Desk of Mr. Lady EP,Le Tigre,0,0,January 23 2001,Richard M. Juzwiak,5.0,https://pitchfork.com/reviews/albums/4704-from-the-desk-of-mr-lady-ep/
Things We Lost in the Fire,Low,0,0,January 21 2001,Ryan Schreiber,8.7,https://pitchfork.com/reviews/albums/4892-things-we-lost-in-the-fire/
Styles of the Unexpected EP,Andy Votel,0,0,January 16 2001,Paul Cooper,5.6,https://pitchfork.com/reviews/albums/8500-styles-of-the-unexpected-ep/
Verse by Verse,The Caribbean,0,0,January 15 2001,Spencer Owen,7.8,https://pitchfork.com/reviews/albums/1307-verse-by-verse/
New Orbit,Matthew Shipp,0,0,January 16 2001,Matt LeMay,8.8,https://pitchfork.com/reviews/albums/7117-new-orbit/
Liberation Afro Beat Vol. 1,Antibalas Afrobeat Orchestra,0,0,January 16 2001,Jonny Pietin,6.0,https://pitchfork.com/reviews/albums/213-liberation-afro-beat-vol-1/
"Very Soon, and in Pleasant Company",Shipping News,0,0,January 16 2001,Ryan Kearney,6.9,https://pitchfork.com/reviews/albums/7122-very-soon-and-in-pleasant-company/
Scavengers,Calla,0,0,January 16 2001,Richard M. Juzwiak,8.3,https://pitchfork.com/reviews/albums/1252-scavengers/
Abilene,Abilene,0,0,December 31 2000,Camilo Arturo Leslie,7.0,https://pitchfork.com/reviews/albums/12-abilene/
Accepted Eclectic,Aceyalone,0,0,December 31 2000,David M. Pecoraro,7.3,https://pitchfork.com/reviews/albums/17-accepted-eclectic/
Sad Sappy Sucker,Modest Mouse,0,0,January 4 2001,Spencer Owen,7.0,https://pitchfork.com/reviews/albums/5356-sad-sappy-sucker/
From Here to Infirmary,Alkaline Trio,0,0,December 31 2000,John Dark,6.5,https://pitchfork.com/reviews/albums/110-from-here-to-infirmary/
What's Next to the Moon,Mark Kozelek,0,0,January 10 2001,Ryan Kearney,6.0,https://pitchfork.com/reviews/albums/4523-whats-next-to-the-moon/
Add Insult to Injury,Add N to (X),0,0,November 30 2000,Matt LeMay,5.9,https://pitchfork.com/reviews/albums/51-add-insult-to-injury/
Lullaby of Clubland EP,Everything But the Girl,0,0,December 5 2000,Paul Cooper,7.7,https://pitchfork.com/reviews/albums/2856-lullaby-of-clubland-ep/
Versus the World,Action Time,0,0,December 31 2000,John Dark,7.0,https://pitchfork.com/reviews/albums/32-versus-the-world/
Teeny Shiny,Melt-Banana,0,0,December 12 2000,Brendan Reid,7.1,https://pitchfork.com/reviews/albums/5217-teeny-shiny/
Peel Session 2 EP,Autechre,0,0,December 12 2000,Ryan Kearney,6.9,https://pitchfork.com/reviews/albums/360-peel-session-2-ep/
The Scene's Out of Sight,Actionslacks,0,0,December 31 2000,Ryan Schreiber,7.6,https://pitchfork.com/reviews/albums/33-the-scenes-out-of-sight/
Some Best Friend You Turned Out to Be,Max Tundra,0,0,December 12 2000,Matt LeMay,9.2,https://pitchfork.com/reviews/albums/5159-some-best-friend-you-turned-out-to-be/
The Impossible Thrill,Alpha,0,0,December 31 2000,Richard M. Juzwiak,3.0,https://pitchfork.com/reviews/albums/132-the-impossible-thrill/
Parts Water,Safety Scissors,0,0,December 31 2000,Paul Cooper,8.5,https://pitchfork.com/reviews/albums/6965-parts-water/
Second Nature,All Natural,0,0,December 31 2000,Sam Eccleston,6.8,https://pitchfork.com/reviews/albums/115-second-nature/
If You Happy With You Need Do Nothing,Alfie,0,0,December 31 2000,Brent DiCrescenzo,6.9,https://pitchfork.com/reviews/albums/106-if-you-happy-with-you-need-do-nothing/
'Neath the Puke Tree EP,Smog,0,0,December 31 2000,Matt LeMay,6.8,https://pitchfork.com/reviews/albums/7282-neath-the-puke-tree-ep/
Pelo,Aluminium Group,0,0,November 30 2000,John Dark,5.0,https://pitchfork.com/reviews/albums/139-pelo/
Gerroa Songs,Archer Prewitt,0,0,November 28 2000,Ryan Kearney,7.3,https://pitchfork.com/reviews/albums/6469-gerroa-songs/
Plus 8 Classics 1990-1997,,0,0,November 28 2000,Paul Cooper,7.7,https://pitchfork.com/reviews/albums/1957-plus-8-classics-1990-1997/
OVO: The Millennium Show,Peter Gabriel,0,0,November 30 2000,Spencer Owen,6.8,https://pitchfork.com/reviews/albums/3373-ovo-the-millennium-show/
Muddlin Gear,Jamie Lidell,0,0,November 28 2000,Paul Cooper,6.6,https://pitchfork.com/reviews/albums/4776-muddlin-gear/
Fuck Fight Fail,Kepler,0,0,November 30 2000,Ryan Schreiber,7.4,https://pitchfork.com/reviews/albums/4403-fuck-fight-fail/
In a Beautiful Place Out in the Country EP,Boards of Canada,0,0,November 30 2000,Paul Cooper,8.9,https://pitchfork.com/reviews/albums/835-in-a-beautiful-place-out-in-the-country-ep/
Danelectro EP,Yo La Tengo,0,0,November 30 2000,D. Erik Kempke,6.3,https://pitchfork.com/reviews/albums/8869-danelectro-ep/
Apple Street EP,Asteroid No. 4,0,0,November 30 2000,Nick Mirov,2.6,https://pitchfork.com/reviews/albums/325-apple-street-ep/
The Best of Blur,Blur,0,0,November 21 2000,Richard M. Juzwiak,8.6,https://pitchfork.com/reviews/albums/830-the-best-of-blur/
Music:Response EP,The Chemical Brothers,0,0,November 21 2000,Richard M. Juzwiak,6.5,https://pitchfork.com/reviews/albums/1414-musicresponse-ep/
Morse Code in the Modern Age: Across the Americas,Brokeback,0,0,November 22 2000,Spencer Owen,6.8,https://pitchfork.com/reviews/albums/949-morse-code-in-the-modern-age-across-the-americas/
Things Falling Apart,Nine Inch Nails,0,0,November 21 2000,Ryan Kearney,0.4,https://pitchfork.com/reviews/albums/5798-things-falling-apart/
Buzzle Bee,The High Llamas,0,0,November 14 2000,John Dark,6.0,https://pitchfork.com/reviews/albums/3861-buzzle-bee/
Silence Magnifies Sound,Six Parts Seven,0,0,November 14 2000,John Dark,6.3,https://pitchfork.com/reviews/albums/7205-silence-magnifies-sound/
The View from This Tower,Faraquet,0,0,November 14 2000,Camilo Arturo Leslie,8.0,https://pitchfork.com/reviews/albums/2992-the-view-from-this-tower/
Ghost Tropic,Songs: Ohia,0,0,November 13 2000,Ryan Kearney,7.5,https://pitchfork.com/reviews/albums/7336-ghost-tropic/
Maxi On EP,Takako Minekawa,0,0,November 14 2000,Spencer Owen,8.3,https://pitchfork.com/reviews/albums/5300-maxi-on-ep/
Volume Two,Echoboy,0,0,November 21 2000,Richard M. Juzwiak,7.0,https://pitchfork.com/reviews/albums/2677-volume-two/
Necrophones,Lungfish,0,0,November 14 2000,Camilo Arturo Leslie,6.0,https://pitchfork.com/reviews/albums/4926-necrophones/
Who Stole the I Walkman?,Isotope 217,0,0,November 12 2000,Ryan Schreiber,8.6,https://pitchfork.com/reviews/albums/4139-who-stole-the-i-walkman/
Everything and Nothing,David Sylvian,0,0,November 7 2000,Paul Cooper,6.1,https://pitchfork.com/reviews/albums/7681-everything-and-nothing/
Remixes: 1997-2000,Jazzanova,0,0,November 8 2000,Paul Cooper,5.2,https://pitchfork.com/reviews/albums/4225-remixes-1997-2000/
The Masterplan,Oasis,0,0,November 13 2000,Michael Sandlin,3.7,https://pitchfork.com/reviews/albums/5930-the-masterplan/
Hashin' It Out,Euphone,0,0,October 31 2000,Spencer Owen,7.1,https://pitchfork.com/reviews/albums/2846-hashin-it-out/
No Kill No Beep Beep,Q and Not U,0,0,October 31 2000,Brent DiCrescenzo,7.1,https://pitchfork.com/reviews/albums/6626-no-kill-no-beep-beep/
All That You Can't Leave Behind,U2,0,0,October 31 2000,Brent DiCrescenzo,5.0,https://pitchfork.com/reviews/albums/8329-all-that-you-cant-leave-behind/
Forbidden Love EP,Death Cab for Cutie,0,0,October 31 2000,Camilo Arturo Leslie,7.5,https://pitchfork.com/reviews/albums/2231-forbidden-love-ep/
Valedictory Songs,The Bevis Frond,0,0,November 7 2000,Matt LeMay,6.9,https://pitchfork.com/reviews/albums/682-valedictory-songs/
"Model 3, Step 2",Microstoria,0,0,November 7 2000,Mark Richard-San,8.0,https://pitchfork.com/reviews/albums/5273-model-3-step-2/
Parachutes,Coldplay,0,0,November 7 2000,Spencer Owen,5.3,https://pitchfork.com/reviews/albums/1539-parachutes/
Halfway Between the Gutter and the Stars,Fatboy Slim,0,0,November 7 2000,Richard M. Juzwiak,4.2,https://pitchfork.com/reviews/albums/3008-halfway-between-the-gutter-and-the-stars/
Aix Em Klemm,Aix Em Klemm,0,0,October 27 2000,Mark Richard-San,7.4,https://pitchfork.com/reviews/albums/87-aix-em-klemm/
Tiny Reminders,Two Lone Swordsmen,0,0,October 31 2000,Paul Cooper,9.3,https://pitchfork.com/reviews/albums/8223-tiny-reminders/
"Stories From the City, Stories From the Sea",PJ Harvey,0,0,October 31 2000,Spencer Owen,5.5,https://pitchfork.com/reviews/albums/3756-stories-from-the-city-stories-from-the-sea/
The Fire Show,The Fire Show,0,0,October 31 2000,Ryan Kearney,7.9,https://pitchfork.com/reviews/albums/3061-the-fire-show/
Zero-One-Infinity,Barcelona,0,0,October 25 2000,Christopher Dare,6.7,https://pitchfork.com/reviews/albums/557-zero-one-infinity/
Eternals,The Eternals,0,0,October 24 2000,Matt LeMay,8.4,https://pitchfork.com/reviews/albums/2842-eternals/
Fig. 5,Jackie-O Motherfucker,0,0,October 23 2000,Brent S. Sirota,9.2,https://pitchfork.com/reviews/albums/4187-fig-5/
Sedatif en Fréquences en Sillons EP,Fly Pan Am,0,0,October 24 2000,Mark Richard-San,6.3,https://pitchfork.com/reviews/albums/3118-sedatif-en-frequences-en-sillons-ep/
Love Ways EP,Spoon,0,0,October 24 2000,Nick Mirov,7.9,https://pitchfork.com/reviews/albums/7427-love-ways-ep/
Unsolved,Karate,0,0,October 24 2000,Camilo Arturo Leslie,7.9,https://pitchfork.com/reviews/albums/4385-unsolved/
It All Has to Do with It,Town and Country,0,0,October 24 2000,Brent S. Sirota,4.1,https://pitchfork.com/reviews/albums/8121-it-all-has-to-do-with-it/
Electric Waco Chair,Waco Brothers,0,0,October 17 2000,Sam Eccleston,7.2,https://pitchfork.com/reviews/albums/8552-electric-waco-chair/
Lift Your Skinny Fists like Antennas to Heaven,Godspeed You! Black Emperor,0,0,October 25 2000,Brent S. Sirota,9.0,https://pitchfork.com/reviews/albums/3489-lift-your-skinny-fists-like-antennas-to-heaven/
Geometry,Jega,0,0,October 17 2000,Sam Eccleston,6.5,https://pitchfork.com/reviews/albums/4230-geometry/
Kingdom of Champions,Earlimart,0,0,October 17 2000,John Dark,6.8,https://pitchfork.com/reviews/albums/2651-kingdom-of-champions/
In the Valley of Dying Stars,Superdrag,0,0,October 17 2000,Steven Byrd,5.3,https://pitchfork.com/reviews/albums/7622-in-the-valley-of-dying-stars/
Our Aim is to Satisfy Red Snapper,Red Snapper,0,0,October 17 2000,Mark Richard-San,7.6,https://pitchfork.com/reviews/albums/6723-our-aim-is-to-satisfy-red-snapper/
Nixon,Lambchop,0,0,October 10 2000,Kristin Sage Rockermann,6.5,https://pitchfork.com/reviews/albums/4657-nixon/
Reflection Eternal,Talib Kweli & Hi-Tek,0,0,October 17 2000,Sam Eccleston,7.9,https://pitchfork.com/reviews/albums/4548-reflection-eternal/
If I Could Only Fly,Merle Haggard,0,0,October 10 2000,Ryan Kearney,7.6,https://pitchfork.com/reviews/albums/3704-if-i-could-only-fly/
The Coroner's Gambit,The Mountain Goats,0,0,October 17 2000,Sam Eccleston,8.5,https://pitchfork.com/reviews/albums/5453-the-coroners-gambit/
Unreasonable Behaviour,Laurent Garnier,0,0,October 17 2000,Matt LeMay,7.0,https://pitchfork.com/reviews/albums/3400-unreasonable-behaviour/
This is Cinerama,Cinerama,0,0,October 17 2000,Sam Eccleston,7.5,https://pitchfork.com/reviews/albums/1472-this-is-cinerama/
American Don,Don Caballero,0,0,October 3 2000,Matt LeMay,7.5,https://pitchfork.com/reviews/albums/2414-american-don/
Melodie Citronique EP,Blonde Redhead,0,0,October 3 2000,S. Murray,5.0,https://pitchfork.com/reviews/albums/805-melodie-citronique-ep/
EP,Red Stars Theory,0,0,October 3 2000,Ryan Kearney,7.8,https://pitchfork.com/reviews/albums/6727-ep/
Down in Fall EP,The Minders,0,0,October 3 2000,D. Erik Kempke,6.6,https://pitchfork.com/reviews/albums/5296-down-in-fall-ep/
DJ Kicks,Nightmares on Wax,0,0,October 3 2000,Paul Cooper,5.5,https://pitchfork.com/reviews/albums/5793-dj-kicks/
Himawari,Swayzak,0,0,September 30 2000,Paul Cooper,6.6,https://pitchfork.com/reviews/albums/7648-himawari/
Xen Cuts,,0,0,October 3 2000,Mark Richard-San,9.1,https://pitchfork.com/reviews/albums/1947-xen-cuts/
American III: Solitary Man,Johnny Cash,0,0,September 30 2000,Ryan Kearney,8.6,https://pitchfork.com/reviews/albums/1332-american-iii-solitary-man/
Get on Jolly EP,Bonnie “Prince” Billy;Marquis de Tren,0,0,September 30 2000,Ryan Kearney,7.0,https://pitchfork.com/reviews/albums/700-get-on-jolly-ep/
The Hour of Bewilderbeast,Badly Drawn Boy,0,0,September 30 2000,Brent DiCrescenzo,8.6,https://pitchfork.com/reviews/albums/526-the-hour-of-bewilderbeast/
Kid A,Radiohead,0,0,October 2 2000,Brent DiCrescenzo,10,https://pitchfork.com/reviews/albums/6656-kid-a/
Watering Ghost Garden EP,Creeper Lagoon,0,0,October 3 2000,Camilo Arturo Leslie,5.9,https://pitchfork.com/reviews/albums/1662-watering-ghost-garden-ep/
Fragments of Freedom,Morcheeba,0,0,September 30 2000,Al Shipley,5.1,https://pitchfork.com/reviews/albums/5424-fragments-of-freedom/
So Much for the Ten Year Plan: A Retrospective 1990-2000,Therapy?,0,0,October 3 2000,D. Erik Kempke,6.5,https://pitchfork.com/reviews/albums/7988-so-much-for-the-ten-year-plan-a-retrospective-1990-2000/
Dream Signals in Full Circles,Tristeza,0,0,September 26 2000,Craig Griffith,3.5,https://pitchfork.com/reviews/albums/8165-dream-signals-in-full-circles/
Three,The Black Heart Procession,0,0,September 30 2000,Ryan Kearney,7.8,https://pitchfork.com/reviews/albums/762-three/
Oui,The Sea and Cake,0,0,September 27 2000,Brent S. Sirota,9.0,https://pitchfork.com/reviews/albums/7040-oui/
Time Capsule: The Best of...,Matthew Sweet,0,0,September 26 2000,Richard M. Juzwiak,7.2,https://pitchfork.com/reviews/albums/7657-time-capsule-the-best-of/
Golden Lies,Meat Puppets,0,0,September 26 2000,Al Shipley,4.3,https://pitchfork.com/reviews/albums/5198-golden-lies/
Some Voices EP,Pinback,0,0,September 24 2000,Judson Picco,7.1,https://pitchfork.com/reviews/albums/6295-some-voices-ep/
Bit Sand Riders,Pluramon,0,0,September 19 2000,Michael Wartenbe,7.6,https://pitchfork.com/reviews/albums/6352-bit-sand-riders/
(It (is) It) Critical Band,90 Day Men,0,0,September 26 2000,Craig Griffith,7.2,https://pitchfork.com/reviews/albums/5807-it-is-it-critical-band/
"Designer Music: The Remixes, Vol. 1",Carl Craig,0,0,September 19 2000,Paul Cooper,5.8,https://pitchfork.com/reviews/albums/1655-designer-music-the-remixes-vol-1/
Felt Mountain,Goldfrapp,0,0,September 19 2000,Matt LeMay,8.0,https://pitchfork.com/reviews/albums/3504-felt-mountain/
...With Ghost,Damon & Naomi,0,0,September 15 2000,Ryan Kearney,6.2,https://pitchfork.com/reviews/albums/2156-with-ghost/
Not the Tremblin' Kind,Laura Cantrell,0,0,September 15 2000,Michael Sandlin,7.4,https://pitchfork.com/reviews/albums/1286-not-the-tremblin-kind/
Ghost of David,Damien Jurado,0,0,September 19 2000,Richard M. Juzwiak,8.2,https://pitchfork.com/reviews/albums/4328-ghost-of-david/
The Friends of Rachel Worth,The Go-Betweens,0,0,September 19 2000,Meg Zamula,6.5,https://pitchfork.com/reviews/albums/3475-the-friends-of-rachel-worth/
"Everything, Everything",Underworld,0,0,September 12 2000,Paul Cooper,7.7,https://pitchfork.com/reviews/albums/8348-everything-everything/
Back to Mine,Groove Armada,0,0,September 5 2000,Paul Cooper,3.2,https://pitchfork.com/reviews/albums/3577-back-to-mine/
A Spectrum of Infinite Scale,Man or Astro-Man?,0,0,September 5 2000,Ryan Schreiber,7.8,https://pitchfork.com/reviews/albums/5060-a-spectrum-of-infinite-scale/
All Most Heaven EP,Rian Murphy and Will Oldham,0,0,September 5 2000,Matt LeMay,6.4,https://pitchfork.com/reviews/albums/5512-all-most-heaven-ep/
Sakura,Susumu Yokota,0,0,September 11 2000,Mark Richard-San,8.4,https://pitchfork.com/reviews/albums/8874-sakura/
Secret South,Sixteen Horsepower,0,0,September 12 2000,Al Shipley,6.9,https://pitchfork.com/reviews/albums/7209-secret-south/
The Museum of Imaginary Animals,Pram,0,0,September 12 2000,S. Murray,7.7,https://pitchfork.com/reviews/albums/6445-the-museum-of-imaginary-animals/
